packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
130,2026-06-27T09:33:20.414975000Z,S1G Beacon,129,34,-26,920,3,1,,,,,,,0,0
131,2026-06-27T09:33:20.884996000Z,Data,287,34,-23,920,2,0,0,0,0,0,0,1,0,0
132,2026-06-27T09:33:21.232407000Z,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
133,2026-06-27T09:33:22.053420000Z,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
134,2026-06-27T09:33:22.870877000Z,S1G Beacon,61,34,-24,920,3,1,,,,,,,0,0
135,2026-06-27T09:33:23.691888000Z,S1G Beacon,129,34,-26,920,3,1,,,,,,,0,0
136,2026-06-27T09:33:23.909014000Z,Data,287,34,-27,920,2,0,0,0,0,0,0,1,0,0
137,2026-06-27T09:33:24.270973000Z,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
139,2026-06-27T09:33:24.273379000Z,QoS Data,149,34,-30,920,2,8,0,0,0,0,0,1,720,0
141,2026-06-27T09:33:24.279033000Z,QoS Data,131,34,-34,920,2,8,1,0,0,0,0,1,720,0
143,2026-06-27T09:33:24.281656000Z,QoS Data,131,34,-30,920,2,8,0,0,0,0,0,1,720,0
145,2026-06-27T09:33:24.291439000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
147,2026-06-27T09:33:24.293819000Z,QoS Data,128,34,-32,920,2,8,0,0,0,0,0,1,720,0
149,2026-06-27T09:33:24.509284000Z,S1G Beacon,61,34,-26,920,3,1,,,,,,,0,0
150,2026-06-27T09:33:25.330357000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
151,2026-06-27T09:33:26.147741000Z,S1G Beacon,61,34,-26,920,3,1,,,,,,,0,0
152,2026-06-27T09:33:26.933342000Z,Data,287,34,-26,920,2,0,0,0,0,0,0,1,0,0
153,2026-06-27T09:33:26.968764000Z,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,0
