packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
6713,2026-06-29T14:22:34.745766000Z,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
6714,2026-06-29T14:22:34.751808000Z,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
6715,2026-06-29T14:22:34.757491000Z,Authentication,198,34,-51,920,0,11,0,0,0,0,0,0,0,0
6717,2026-06-29T14:22:34.772747000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
6718,2026-06-29T14:22:34.789413000Z,Authentication,166,34,-52,920,0,11,0,0,0,0,0,0,0,0
6719,2026-06-29T14:22:34.794369000Z,Authentication,166,34,-20,920,0,11,0,0,0,0,0,0,720,0
6720,2026-06-29T14:22:34.804374000Z,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
6721,2026-06-29T14:22:34.810102000Z,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
6722,2026-06-29T14:22:34.816142000Z,Authentication,166,34,-20,920,0,11,0,0,1,0,0,0,720,0
6723,2026-06-29T14:22:34.823032000Z,Authentication,198,34,-53,920,0,11,0,0,0,0,0,0,0,0
6724,2026-06-29T14:22:34.842485000Z,Authentication,198,34,-54,920,0,11,0,0,0,0,0,0,0,0
6725,2026-06-29T14:22:34.855798000Z,Authentication,198,34,-52,920,0,11,0,0,0,0,0,0,0,0
6726,2026-06-29T14:22:34.874360000Z,Authentication,102,34,-21,920,0,11,0,0,1,0,0,0,720,0
6727,2026-06-29T14:22:34.878532000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6728,2026-06-29T14:22:34.882857000Z,Authentication,102,34,-18,920,0,11,0,0,1,0,0,0,720,0
6729,2026-06-29T14:22:34.887723000Z,Authentication,166,34,-53,920,0,11,0,0,0,0,0,0,0,0
6730,2026-06-29T14:22:34.889582000Z,Disassociation,64,34,-19,920,0,10,0,0,0,0,0,0,720,0
6731,2026-06-29T14:22:34.892648000Z,Disassociation,64,34,-19,920,0,10,0,0,1,0,0,0,720,0
6732,2026-06-29T14:22:34.895604000Z,Disassociation,64,34,-19,920,0,10,0,0,1,0,0,0,720,0
6733,2026-06-29T14:22:34.898821000Z,Disassociation,64,34,-20,920,0,10,0,0,1,0,0,0,720,0
6734,2026-06-29T14:22:34.908452000Z,Authentication,102,34,-21,920,0,11,0,0,1,0,0,0,720,0
6735,2026-06-29T14:22:34.912675000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6736,2026-06-29T14:22:34.916687000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6737,2026-06-29T14:22:34.932779000Z,Authentication,166,34,-52,920,0,11,0,0,0,0,0,0,0,0
6738,2026-06-29T14:22:34.935789000Z,Authentication,102,34,-19,920,0,11,0,0,0,0,0,0,720,0
6739,2026-06-29T14:22:34.939909000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6740,2026-06-29T14:22:34.943921000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6741,2026-06-29T14:22:34.947983000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6742,2026-06-29T14:22:34.955969000Z,Authentication,102,34,-19,920,0,11,0,0,0,0,0,0,720,0
6743,2026-06-29T14:22:34.960136000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6744,2026-06-29T14:22:34.964096000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
