packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
2572,2026-06-23T13:21:29.998701000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2573,2026-06-23T13:21:30.087256000Z,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
2574,2026-06-23T13:21:30.189126000Z,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
2575,2026-06-23T13:21:30.194965000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2576,2026-06-23T13:21:30.200860000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2577,2026-06-23T13:21:30.339162000Z,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
2578,2026-06-23T13:21:30.351759000Z,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
2579,2026-06-23T13:21:30.357748000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2580,2026-06-23T13:21:30.363639000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2581,2026-06-23T13:21:30.368849000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2582,2026-06-23T13:21:30.470234000Z,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
2583,2026-06-23T13:21:30.481583000Z,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
2584,2026-06-23T13:21:30.487315000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2585,2026-06-23T13:21:30.493153000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2586,2026-06-23T13:21:30.499039000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2587,2026-06-23T13:21:30.589028000Z,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
2588,2026-06-23T13:21:30.598502000Z,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
2589,2026-06-23T13:21:30.604288000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
2590,2026-06-23T13:21:30.609557000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
